Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Direction,Length,Frame,Range,Confidence,Comments,BC review
2019,7/6/2019,23:00,Full,First 30,AS,23:14:36,upstream,63.2,2474,15.35,1,,
2019,7/6/2019,23:00,Full,First 30,AS,23:16:01,upstream,62,2710,8.93,1,,
2019,7/6/2019,23:00,Full,First 30,AS,23:26:53,upstream,96.4,4542,14.83,1,,
2019,7/6/2019,23:00,Full,First 30,AS,23:26:53,upstream,89.5,4541,20.24,1,,
2019,7/7/2019,0:00,Partial,First 30,AS,0:20:58,upstream,55.9,3553,6.48,1,,
2019,7/7/2019,1:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,2:00,Partial,First 30,AS,2:07:27,upstream,55.4,1263,11.59,1,,
2019,7/7/2019,2:00,Partial,First 30,AS,2:18:46,upstream,52,3209,9.16,1,,
2019,7/7/2019,3:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,4:00,Partial,First 30,AS,4:12:31,upstream,61.1,2119,10.48,1,,
2019,7/7/2019,4:00,Partial,First 30,AS,4:12:29,upstream,63.5,2114,9.64,1,,
2019,7/7/2019,4:00,Partial,First 30,AS,4:13:56,upstream,61.2,2350,8.99,1,,
2019,7/7/2019,4:00,Partial,First 30,AS,4:14:25,upstream,62.4,2435,11.15,1,,
2019,7/7/2019,4:00,Partial,First 30,AS,4:24:46,upstream,68.5,4138,10.04,1,,
2019,7/7/2019,5:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,6:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,7:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,8:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,9:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,10:00,Partial,First 30,AS,10:21:21,crossing,108.8,3651,8.94,3,"Me crossing river, for review",
2019,7/7/2019,11:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,12:00,Partial,First 30,AS,12:08:05,upstream,85.7,1380,10.03,1,,
2019,7/7/2019,12:00,Partial,First 30,AS,12:08:06,upstream,97.3,1381,9.49,1,,
2019,7/7/2019,13:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,14:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,15:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,16:00,Partial,First 30,AS,16:18:50,downstream,36.5,3195,16.41,1,,
2019,7/7/2019,16:00,Partial,First 30,AS,16:22:33,downstream,28.8,3841,17.19,1,,
2019,7/7/2019,17:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,18:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,19:00,Partial,First 30,AS,no fish,,,,,,Short File,
2019,7/7/2019,20:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,21:00,Partial,First 30,AS,21:22:10,upstream,39.6,3791,9.87,1,,
2019,7/7/2019,22:00,Partial,First 30,AS,no fish,,,,,,,
2019,7/7/2019,23:00,Partial,First 30,AS,23:15:45,upstream,71.2,2674,11.14,1,,
2019,7/7/2019,23:00,Partial,First 30,AS,23:27:56,upstream,63.9,4758,12.32,1,,
2019,7/8/2019,0:00,Full,First 30,JG,0:06:00,upstream,30.5,1034,17.04,1,,
2019,7/8/2019,1:00,Full,First 30,JG,1:28:00,upstream,87.2,4925,14.04,1,,
2019,7/8/2019,2:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,3:00,Full,First 30,JG,3:03:00,upstream,53.1,629,12.22,1,,
2019,7/8/2019,4:00,Full,First 30,JG,4:15:00,upstream,71.1,2616,7.26,1,,
2019,7/8/2019,5:00,Full,First 30,JG,5:02:00,downstream,56.3,513,4.22,1,,
2019,7/8/2019,5:00,Full,First 30,JG,5:03:00,upstream,64.3,607,11.43,1,,
2019,7/8/2019,5:00,Full,First 30,JG,5:06:00,upstream,62.1,1072,10.98,1,,
2019,7/8/2019,5:00,Full,First 30,JG,5:18:00,upstream,78,3089,10.81,1,,
2019,7/8/2019,5:00,Full,First 30,JG,5:18:00,upstream,87.3,3094,11.19,1,,
2019,7/8/2019,6:00,Full,First 30,JG,6:17:00,upstream,81.3,2920,13.68,1,,
2019,7/8/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,16:00,Full,First 30,JG,16:19:00,downstream,33.3,3360,15.83,2,,
2019,7/8/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,7/8/2019,21:00,Full,First 30,JG,21:23:00,upstream,35,4007,12.15,2,,
2019,7/8/2019,22:00,Full,First 30,JG,22:29:00,upstream,59.5,5009,11.73,1,,
2019,7/8/2019,23:00,Full,First 30,JG,23:00:00,downstream,68,117,16.87,1,,
2019,7/8/2019,23:00,Full,First 30,JG,23:04:00,upstream,59.8,714,9.57,1,,
2019,7/8/2019,23:00,Full,First 30,JG,23:15:00,upstream,60.7,2640,10.31,1,,
2019,7/9/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,2:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,3:00,Full,First 30,JG,3:02:00,downstream,80.5,379,10,1,,
2019,7/9/2019,3:00,Full,First 30,JG,3:02:00,upstream,78.4,517,15.82,1,,
2019,7/9/2019,3:00,Full,First 30,JG,3:07:00,downstream,85.6,1343,15.35,1,,
2019,7/9/2019,3:00,Full,First 30,JG,3:09:00,upstream,76.7,1626,6.75,1,,
2019,7/9/2019,4:00,Full,First 30,JG,4:00:00,upstream,59.4,2,10.25,1,,
2019,7/9/2019,4:00,Full,First 30,JG,4:08:00,upstream,58.4,1419,11.72,1,,
2019,7/9/2019,4:00,Full,First 30,JG,4:13:00,upstream,42.8,2358,11.1,1,,
2019,7/9/2019,5:00,Full,First 30,JG,5:01:00,upstream,32,303,11.53,1,,
2019,7/9/2019,5:00,Full,First 30,JG,5:12:00,upstream,56.6,2157,7.42,2,"all together. bad image, close to sonar, don’t know what they would be if not fish",
2019,7/9/2019,5:00,Full,First 30,JG,5:12:00,upstream,43.9,2161,7.06,2,"all together. bad image, close to sonar, don’t know what they would be if not fish",
2019,7/9/2019,5:00,Full,First 30,JG,5:12:00,upstream,59,2163,5.63,2,"all together. bad image, close to sonar, don’t know what they would be if not fish",
2019,7/9/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,9:00,Full,First 30,JG,9:28:00,downstream,31.4,4923,18.45,2,,
2019,7/9/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,11:00,Full,First 30,JG,11:20:00,upstream,79.6,3482,9.45,1,,
2019,7/9/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,17:00,Full,First 30,JG,17:01:00,upstream,61.7,282,7.45,1,,
2019,7/9/2019,17:00,Full,First 30,JG,17:01:00,upstream,62.1,283,8.35,1,,
2019,7/9/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,7/9/2019,22:00,Full,First 30,JG,22:01:00,upstream,31.7,315,15.86,1,,
2019,7/9/2019,22:00,Full,First 30,JG,22:05:00,upstream,37.6,911,14.35,1,,
2019,7/9/2019,22:00,Full,First 30,JG,22:07:00,upstream,41.3,1273,13.2,1,,
2019,7/9/2019,22:00,Full,First 30,JG,22:21:00,upstream,55.6,3742,9.78,1,,
2019,7/9/2019,22:00,Full,First 30,JG,22:21:00,upstream,55.2,3737,10.52,1,,
2019,7/9/2019,23:00,Full,First 30,JG,23:00:00,upstream,54.5,87,12.28,1,,
2019,7/9/2019,23:00,Full,First 30,JG,23:11:00,upstream,59.4,2004,9.78,1,,
2019,7/9/2019,23:00,Full,First 30,JG,23:16:00,upstream,87.3,2932,10.2,1,,
2019,7/9/2019,23:00,Full,First 30,JG,23:18:00,upstream,57.1,3309,13.22,1,,
2019,7/9/2019,23:00,Full,First 30,JG,23:18:00,upstream,54.3,3318,12.86,1,,
2019,7/10/2019,0:00,Full,First 30,JG,0:17:00,upstream,51.2,2975,6.3,1,,
2019,7/10/2019,0:00,Full,First 30,JG,0:23:00,upstream,79,4092,10.49,1,,
2019,7/10/2019,0:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,1:00,Full,First 30,JG,1:13:00,upstream,34.5,2326,17.77,1,,
2019,7/10/2019,1:30,Full,Second 30,AS,1:40:54,upstream,60.8,1940,13.78,1,,
2019,7/10/2019,1:30,Full,Second 30,AS,1:46:41,upstream,33.3,2960,12.68,1,,
2019,7/10/2019,1:30,Full,Second 30,AS,1:52:15,upstream,35.3,3942,9.76,1,,
2019,7/10/2019,2:00,Full,First 30,JG,2:15:00,upstream,73.6,2688,10.12,1,,
2019,7/10/2019,2:00,Full,First 30,JG,2:19:00,upstream,37.2,3492,15.97,1,,
2019,7/10/2019,2:30,Full,Second 30,AS,2:42:03,upstream,63.1,2125,9.65,1,,
2019,7/10/2019,2:30,Full,Second 30,AS,2:47:33,upstream,62.1,3102,9.49,1,,
2019,7/10/2019,2:30,Full,Second 30,AS,2:47:34,upstream,61.9,3105,9.08,1,,
2019,7/10/2019,2:30,Full,Second 30,AS,2:49:54,upstream,84.9,3522,14.3,1,,
2019,7/10/2019,3:00,Full,First 30,JG,3:17:00,upstream,64.6,3024,14.54,1,,
2019,7/10/2019,3:30,Full,Second 30,AS,3:30:49,upstream,68.2,141,10.75,1,,
2019,7/10/2019,3:30,Full,Second 30,AS,3:44:05,upstream,92.1,2492,12.21,1,,
2019,7/10/2019,4:00,Full,First 30,JG,4:14:00,upstream,54,2510,10.84,1,,
2019,7/10/2019,4:00,Full,First 30,JG,4:18:00,downstream,38,3314,14.56,2,,
2019,7/10/2019,4:00,Full,First 30,JG,4:19:00,upstream,89.2,3408,10.13,1,,
2019,7/10/2019,4:00,Full,First 30,JG,4:25:00,upstream,61,4554,8.31,1,,
2019,7/10/2019,4:00,Full,First 30,JG,4:25:00,upstream,55.5,4549,8.53,1,,
2019,7/10/2019,4:00,Full,First 30,JG,4:25:00,upstream,48.4,4555,8.56,1,,
2019,7/10/2019,4:30,Full,Second 30,AS,4:52:44,upstream,34.4,4031,10.8,1,,
2019,7/10/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,5:30,Full,Second 30,AS,5:38:07,upstream,88.4,1437,8.48,1,,
2019,7/10/2019,5:30,Full,Second 30,AS,5:38:10,upstream,97.9,1446,8.4,1,,
2019,7/10/2019,5:30,Full,Second 30,AS,5:38:11,upstream,103.3,1447,9.32,1,,
2019,7/10/2019,6:00,Full,First 30,JG,6:12:00,upstream,76.2,2256,9.29,1,,
2019,7/10/2019,6:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,7:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,8:30,Full,Second 30,AS,8:39:02,upstream,101.3,1603,8.43,1,,
2019,7/10/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,9:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,10:00,Full,First 30,JG,10:08:00,downstream,31.7,1531,16.75,2,,
2019,7/10/2019,10:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,11:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,12:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,13:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,14:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,15:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,16:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,17:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,18:00,Full,First 30,JG,18:27:00,upstream,93.1,4792,10.33,1,,
2019,7/10/2019,18:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,19:30,Full,Second 30,AS,19:35:20,upstream,84,946,11.62,1,,
2019,7/10/2019,19:30,Full,Second 30,AS,19:35:27,upstream,91.2,966,10.74,1,,
2019,7/10/2019,19:30,Full,Second 30,AS,19:38:13,upstream,96.9,1452,9.65,1,,
2019,7/10/2019,19:30,Full,Second 30,AS,19:38:18,upstream,83.8,1467,8.98,1,,
2019,7/10/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,20:30,Full,Second 30,AS,no fish,,,,,,,
2019,7/10/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:47:03,upstream,82.4,2906,6.16,1,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:47:04,upstream,80.9,2907,8.01,1,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:47:04,upstream,70.1,2908,9.87,1,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:49:19,upstream,54,3297,9.31,1,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:49:20,upstream,53.6,3300,9.64,1,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:49:22,upstream,53.3,3304,9.77,1,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:49:44,upstream,60.4,3370,8.75,1,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:49:44,upstream,70.1,3370,8.21,1,,
2019,7/10/2019,21:30,Full,Second 30,AS,21:49:43,upstream,50.6,3368,8.26,1,,
2019,7/10/2019,22:00,Full,First 30,JG,22:20:00,upstream,60,3516,15.3,1,,
2019,7/10/2019,22:00,Full,First 30,JG,22:20:00,upstream,57.5,3516,14.5,1,,
2019,7/10/2019,22:00,Full,First 30,JG,22:20:00,upstream,52.8,3515,14.62,1,,
2019,7/10/2019,22:30,Full,Second 30,AS,22:37:01,upstream,80.9,1191,10.81,1,,
2019,7/10/2019,22:30,Full,Second 30,AS,22:38:28,upstream,56.9,1444,8.92,1,,
2019,7/10/2019,22:30,Full,Second 30,AS,22:47:23,upstream,86,2966,8.85,1,,
2019,7/10/2019,22:30,Full,Second 30,AS,22:47:26,upstream,83.4,2975,9.64,1,,
2019,7/10/2019,22:30,Full,Second 30,AS,22:49:00,upstream,57.3,3247,6.74,1,,
2019,7/10/2019,22:30,Full,Second 30,AS,22:50:02,upstream,62.9,3426,8.48,1,,
2019,7/10/2019,22:30,Full,Second 30,AS,22:50:02,upstream,53,3426,7.69,1,,
2019,7/10/2019,23:00,Full,First 30,JG,23:10:00,downstream,79.7,1777,9.27,1,,
2019,7/10/2019,23:00,Full,First 30,JG,23:10:00,downstream,94.5,1779,8.94,1,,
2019,7/10/2019,23:00,Full,First 30,JG,23:10:00,upstream,54.4,1763,11.73,1,,
2019,7/10/2019,23:00,Full,First 30,JG,23:17:00,upstream,58.5,2951,7.03,1,,
2019,7/10/2019,23:00,Full,First 30,JG,23:21:00,upstream,68.2,3675,13.14,1,,
2019,7/10/2019,23:30,Full,Second 30,AS,23:31:15,upstream,54.6,206,8.05,1,,
2019,7/10/2019,23:30,Full,Second 30,AS,23:35:02,upstream,61,871,9.64,1,,
2019,7/10/2019,23:30,Full,Second 30,AS,23:38:37,upstream,84,1473,9.85,1,,
2019,7/10/2019,23:30,Full,Second 30,AS,23:44:50,upstream,89.6,2537,9.58,1,,
2019,7/10/2019,23:30,Full,Second 30,AS,23:53:00,upstream,90,3920,8.85,1,,
2019,7/10/2019,23:30,Full,Second 30,AS,23:55:23,upstream,95.6,4332,10.64,1,,
2019,7/10/2019,23:30,Full,Second 30,AS,23:55:25,upstream,86,4339,10.24,1,,
2019,7/10/2019,23:30,Full,Second 30,AS,23:56:47,upstream,96,4581,9.19,1,,
2019,7/11/2019,0:00,Full,First 30,AS,0:03:33,upstream,62.4,595,8.46,1,,
2019,7/11/2019,0:00,Full,First 30,AS,0:20:45,upstream,53.6,3502,15.56,1,,
2019,7/11/2019,1:00,Full,First 30,AS,1:08:55,downstream,84.5,1499,8.97,1,,
2019,7/11/2019,1:00,Full,First 30,AS,1:13:00,upstream,58.9,2220,11.57,1,,
2019,7/11/2019,1:00,Full,First 30,AS,1:24:53,upstream,90.6,4257,9.88,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:03:01,upstream,86.3,499,8.44,1,"massive cloud of tiny…. Debris?, fish? In this file",
2019,7/11/2019,2:00,Full,First 30,AS,2:03:01,upstream,91.3,498,7.96,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:09:26,upstream,86.2,1589,15.74,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:13:20,upstream,58.8,2273,12.15,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:15:07,downstream,72.8,2567,11.63,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:15:56,upstream,83.2,2705,11.44,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:19:01,downstream,56.9,3247,11.66,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:19:39,upstream,57.8,3356,11.87,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:20:38,upstream,62.7,3510,6.78,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:20:50,upstream,88.5,3541,7.63,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:20:41,upstream,55.8,3520,10.4,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:22:51,upstream,59.7,3886,11.26,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:23:00,downstream,73.6,3911,12.15,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:24:51,downstream,93.1,4240,11.76,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:26:00,upstream,80.1,4419,13.55,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:25:59,upstream,91.9,4418,10.59,1,,
2019,7/11/2019,2:00,Full,First 30,AS,2:28:47,upstream,81.5,4895,10.28,1,,
2019,7/11/2019,3:00,Full,First 30,AS,3:01:16,upstream,88.5,216,7.39,1,,
2019,7/11/2019,3:00,Full,First 30,AS,3:03:43,upstream,87.3,623,12.2,1,,
2019,7/11/2019,3:00,Full,First 30,AS,3:04:27,downstream,98.4,750,12.78,3,"animal, not a fish",
2019,7/11/2019,3:00,Full,First 30,AS,3:12:22,upstream,88.9,2131,5.91,1,,
2019,7/11/2019,3:00,Full,First 30,AS,3:12:47,upstream,43.9,2203,6.59,1,,
2019,7/11/2019,3:00,Full,First 30,AS,3:14:52,upstream,88.1,2545,10.81,1,,
2019,7/11/2019,3:00,Full,First 30,AS,3:22:38,upstream,93.6,3878,12.37,1,,
2019,7/11/2019,3:00,Full,First 30,AS,3:26:05,upstream,50.1,4459,8.83,1,,
2019,7/11/2019,3:00,Full,First 30,AS,3:26:04,upstream,49.8,4457,9.06,1,,
2019,7/11/2019,4:00,Full,First 30,AS,4:18:52,upstream,80.6,3214,7.98,1,,
2019,7/11/2019,4:00,Full,First 30,AS,4:18:56,upstream,71.2,3225,8.64,1,,
2019,7/11/2019,4:00,Full,First 30,AS,4:18:54,upstream,63.8,3220,7.61,1,"cloud of debris particles?, near end of file",
2019,7/11/2019,5:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,6:00,Full,First 30,AS,6:15:37,upstream,87.5,2643,10.3,1,,
2019,7/11/2019,6:00,Full,First 30,AS,6:18:48,downstream,99.3,3198,4.23,3,"animal, beaver? Not a fish",
2019,7/11/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,10:00,Full,First 30,AS,10:12:25,upstream,44.7,2119,9.96,1,,
2019,7/11/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,13:00,Full,First 30,AS,13:22:22,upstream,84.5,3825,6.2,1,,
2019,7/11/2019,13:00,Full,First 30,AS,13:22:22,upstream,84.1,3826,6.86,1,,
2019,7/11/2019,13:00,Full,First 30,AS,13:22:22,upstream,87,3826,7.66,1,,
2019,7/11/2019,13:00,Full,First 30,AS,13:22:21,upstream,81.5,3823,7.46,1,,
2019,7/11/2019,13:00,Full,First 30,AS,13:22:23,upstream,77.7,3829,8.53,1,,
2019,7/11/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,15:00,Full,First 30,AS,15:18:39,downstream,73,3161,6.99,3,Not sure what this is?,
2019,7/11/2019,16:00,Full,First 30,AS,16:11:10,upstream,112.1,1910,6.55,3,Not sure what this is?,
2019,7/11/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,18:00,Full,First 30,AS,18:15:25,upstream,87.3,2630,11.76,1,,
2019,7/11/2019,19:00,Full,First 30,AS,no fish,,,,,,Me crossing river in this file,
2019,7/11/2019,20:00,Full,First 30,AS,20:06:44,upstream,88.8,1156,10.21,1,,
2019,7/11/2019,21:00,Full,First 30,AS,no fish,,,,,,,
2019,7/11/2019,22:00,Full,First 30,AS,22:25:03,upstream,58,4282,10.82,1,,
2019,7/11/2019,22:00,Full,First 30,AS,22:25:03,upstream,65.4,4282,10.03,1,,
2019,7/11/2019,22:00,Full,First 30,AS,22:25:09,upstream,60.2,4300,8.52,1,,
2019,7/11/2019,22:00,Full,First 30,AS,22:25:08,upstream,58.3,4297,10.39,1,,
2019,7/11/2019,22:00,Full,First 30,AS,22:25:06,upstream,63.1,4291,10.7,1,,
2019,7/11/2019,23:00,Full,First 30,AS,23:18:35,upstream,55.5,3171,11.63,1,,
2019,7/11/2019,23:00,Full,First 30,AS,23:20:48,upstream,57.5,3538,10.66,1,,
2019,7/11/2019,23:00,Full,First 30,AS,23:20:48,upstream,56.1,3537,10.44,1,,
2019,7/11/2019,23:00,Full,First 30,AS,23:26:17,upstream,55.6,4485,12.73,1,,
2019,7/11/2019,23:00,Full,First 30,AS,23:28:21,upstream,60.7,4850,11.81,1,,
2019,7/12/2019,0:00,Full,First 30,AS,0:00:33,upstream,58.3,87,15.2,1,,
2019,7/12/2019,0:00,Full,First 30,AS,0:09:02,upstream,97.6,1534,2.49,3,"Not a fish, beaver?",
2019,7/12/2019,0:00,Full,First 30,AS,0:14:57,downstream,99.4,2554,4.4,3,"Not a fish, beaver?",
2019,7/12/2019,0:00,Full,First 30,AS,0:15:45,upstream,55.8,2697,6.14,1,,
2019,7/12/2019,1:00,Full,First 30,AS,1:01:40,upstream,87.3,283,8.96,1,,
2019,7/12/2019,1:00,Full,First 30,AS,1:23:28,upstream,63.9,4012,10.53,1,,
2019,7/12/2019,2:00,Full,First 30,AS,2:25:03,upstream,90.8,4316,9.24,1,,
2019,7/12/2019,2:00,Full,First 30,AS,2:28:54,upstream,88,4971,11.23,1,,
2019,7/12/2019,2:00,Full,First 30,AS,2:28:35,downstream,88.7,4914,8.35,1,,
2019,7/12/2019,3:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,4:00,Full,First 30,AS,4:17:44,upstream,59.9,3071,11.1,1,,
2019,7/12/2019,5:00,Full,First 30,AS,4:19:45,upstream,61.2,3407,9.1,1,,
2019,7/12/2019,6:00,Full,First 30,AS,4:19:46,upstream,64.9,3409,10.35,1,,
2019,7/12/2019,7:00,Full,First 30,AS,4:28:42,upstream,64.9,4963,11.28,1,,
2019,7/12/2019,8:00,Full,First 30,AS,4:29:49,upstream,63.6,5160,9.25,1,,
2019,7/12/2019,5:00,Full,First 30,AS,5:02:09,upstream,63.1,351,9.99,1,,
2019,7/12/2019,5:00,Full,First 30,AS,5:02:10,upstream,57.5,355,10.27,1,,
2019,7/12/2019,5:00,Full,First 30,AS,5:02:12,upstream,58,361,11.02,1,,
2019,7/12/2019,5:00,Full,First 30,AS,5:02:15,upstream,60.4,369,11.5,1,,
2019,7/12/2019,5:00,Full,First 30,AS,5:19:35,upstream,90.2,3360,7.32,1,,
2019,7/12/2019,5:00,Full,First 30,AS,5:28:55,upstream,58.6,4982,5.14,1,,
2019,7/12/2019,6:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,13:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,14:00,Partial,First 30,AS,no fish,,,,,,short file,
2019,7/12/2019,15:00,Full,First 30,AS,15:18:24,upstream,86.2,3167,9.68,1,,
2019,7/12/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,17:00,Full,First 30,AS,no fish,,,,,,"abundance of unidentifiable marks, perhaps leaves?",
2019,7/12/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,20:00,Full,First 30,AS,no fish,,,,,,,
2019,7/12/2019,21:00,Full,First 30,AS,21:11:46,downstream,57.4,2032,7.77,1,,
2019,7/12/2019,22:00,Full,First 30,AS,22:10:39,upstream,28.6,1817,6.65,1,,
2019,7/12/2019,22:00,Full,First 30,AS,22:20:10,upstream,65.5,3466,9.05,1,,
2019,7/12/2019,22:00,Full,First 30,AS,22:20:11,upstream,62.6,3467,8.71,1,,
2019,7/12/2019,22:00,Full,First 30,AS,22:23:43,upstream,59.2,4062,7.67,1,,
2019,7/12/2019,22:00,Full,First 30,AS,22:23:44,upstream,56,4067,6.29,1,,
