Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Frame,Direction,Range,Length,Confidence,Comments,BC comments QAQC
2023,4/7/2023,6:30,Full,Second 30,AS,6:44:56,4957,upstream,5.45,53.1,1,,
2023,4/7/2023,6:30,Full,Second 30,AS,6:56:04,8653,upstream,12.59,79.6,1,,
2023,4/7/2023,7:00,Full,First 30,AS,7:27:10,8977,upstream,10.9,69.8,1,,
2023,4/7/2023,7:30,Full,Second 30,AS,No Fish,,,,,,,
2023,4/7/2023,8:00,Full,First 30,AS,8:37:42,2530,upstream,13.08,73.8,1,,
2023,4/7/2023,8:30,Full,Second 30,AS,8:45:44,5204,upstream,10.22,77.8,1,,
2023,4/7/2023,8:30,Full,Second 30,AS,8:45:46,5213,upstream,11.08,72.2,1,,
2023,4/7/2023,8:30,Full,Second 30,AS,8:46:37,5499,upstream,13.21,78.2,1,,
2023,4/7/2023,8:30,Full,Second 30,AS,8:47:53,5916,downstream,9.38,64.6,1,,
2023,4/7/2023,8:30,Full,Second 30,AS,8:52:01,7289,upstream,11.08,71.5,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:02:40,881,upstream,8.68,63.2,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:11:06,3688,upstream,14.59,74.3,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:15:19,5094,upstream,14.64,78.1,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:15:21,5107,upstream,13.96,77.4,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:21:04,7012,upstream,9.1,70.2,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:21:12,7054,upstream,8.65,62.2,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:21:20,7096,upstream,14.95,60.4,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:21:22,7110,upstream,13.93,83.5,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:22:43,7560,downstream,15.26,75.1,1,,
2023,4/7/2023,9:00,Full,First 30,AS,9:22:54,7623,upstream,8.91,65.4,1,,
2023,4/7/2023,9:30,Full,Second 30,AS,9:32:41,887,downstream,12.52,83.4,1,,
2023,4/7/2023,9:30,Full,Second 30,AS,9:38:43,2895,upstream,11.32,71.9,1,,
2023,4/7/2023,9:30,Full,Second 30,AS,9:40:34,3512,upstream,12.86,71.1,1,,
2023,4/7/2023,9:30,Full,Second 30,AS,9:58:01,9307,downstream,9.32,67,1,,
2023,4/7/2023,10:00,Full,First 30,AS,10:27:15,9028,downstream,11.29,50.6,1,,
2023,4/7/2023,10:30,Full,Second 30,AS,10:54:41,8165,upstream,8.6,71.9,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:10:57,3617,upstream,14.09,68.6,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:14:58,4858,upstream,7.14,62.8,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:14:58,4860,upstream,7,76.8,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:15:15,4950,upstream,12.96,61.2,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:18:45,6048,upstream,4.87,61,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:19:15,6210,upstream,9.2,68.4,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:19:17,6219,upstream,5.02,62.8,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:20:58,6756,upstream,7.55,70.5,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:21:09,6813,downstream,12.17,57.6,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:24:18,7825,upstream,7.7,65.8,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:24:31,7897,upstream,14.39,67.3,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:27:53,8990,downstream,12.96,60.2,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:29:09,9402,upstream,10.69,80.8,1,,
2023,4/7/2023,11:00,Full,First 30,AS,11:29:10,9411,upstream,11.36,78.7,1,,
2023,4/7/2023,11:30,Full,Second 30,AS,11:34:29,1483,downstream,11.11,83.6,1,,
2023,4/7/2023,11:30,Full,Second 30,AS,11:44:08,4539,upstream,4.75,64.6,1,,
2023,4/7/2023,11:30,Full,Second 30,AS,11:46:59,5435,upstream,12.5,71.5,1,,
2023,4/7/2023,12:00,Full,First 30,AS,12:05:45,1806,downstream,6.63,67.4,1,,
2023,4/7/2023,12:00,Full,First 30,AS,12:08:52,2817,upstream,7.3,72.6,1,,
2023,4/7/2023,12:00,Full,First 30,AS,12:19:43,6360,upstream,8.39,72.6,1,,
2023,4/7/2023,12:00,Full,First 30,AS,12:19:58,6446,downstream,4.38,61,1,,
2023,4/7/2023,12:00,Full,First 30,AS,12:21:32,6958,downstream,13.12,75.3,1,,
2023,4/7/2023,12:00,Full,First 30,AS,12:23:03,7460,downstream,9.78,72.7,1,,
2023,4/7/2023,12:00,Full,First 30,AS,12:29:46,9694,upstream,7,67,1,,
2023,4/7/2023,12:30,Full,Second 30,AS,12:34:48,1584,downstream,14.48,72.7,1,,
2023,4/7/2023,12:30,Full,Second 30,AS,12:53:41,7866,downstream,5.57,63.4,1,,
2023,4/7/2023,12:30,Full,Second 30,AS,12:55:19,8405,upstream,8.96,73,1,,
2023,4/7/2023,13:00,Full,First 30,AS,13:00:27,142,upstream,5.02,71.8,1,,
2023,4/7/2023,13:00,Full,First 30,AS,13:10:41,3539,upstream,10.46,71.5,1,,
2023,4/7/2023,13:00,Full,First 30,AS,13:11:05,3671,upstream,6.45,70.7,1,,
2023,4/7/2023,13:00,Full,First 30,AS,13:25:04,8318,upstream,10.39,70.7,1,,
2023,4/7/2023,13:30,Full,Second 30,AS,13:31:38,537,upstream,14.95,75.5,1,,
2023,4/7/2023,13:30,Full,Second 30,AS,13:31:38,537,upstream,14.05,75.6,1,,
2023,4/7/2023,13:30,Full,Second 30,AS,13:32:40,881,downstream,16.38,65.5,1,,
2023,4/7/2023,13:30,Full,Second 30,AS,13:33:08,1037,downstream,13.42,68.4,1,,
2023,4/7/2023,13:30,Full,Second 30,AS,13:34:15,1406,downstream,18,80.4,1,,
2023,4/7/2023,13:30,Full,Second 30,AS,13:40:33,3504,upstream,13.2,65.6,1,,
2023,4/7/2023,13:30,Full,Second 30,AS,13:45:03,4999,downstream,7.77,64.9,1,,
2023,4/7/2023,14:00,Full,First 30,AS,No Fish,,,,,,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:37:47,2569,downstream,4.33,68.2,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:38:41,2865,upstream,5.32,62.9,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:39:38,3171,downstream,4.75,49.5,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:40:52,3528,upstream,4.8,63.6,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:41:54,3830,upstream,6.52,60.9,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:41:55,3835,upstream,6.75,62.5,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:43:20,4281,downstream,11.11,65.3,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:43:20,4282,downstream,11.47,62,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:44:14,4566,upstream,7.78,64.1,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:46:15,5207,downstream,9.36,62.3,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:46:16,5211,downstream,10.96,52,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:46:53,5428,downstream,9.87,63,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:47:07,5486,upstream,16.62,59.4,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:59:33,9550,upstream,6,61.8,1,,
2023,4/7/2023,14:30,Full,Second 30,AS,14:49:57,9678,downstream,10.07,59.6,1,,
2023,4/7/2023,15:00,Full,First 30,AS,15:09:26,3026,upstream,6.62,57.8,1,,
2023,4/7/2023,15:00,Full,First 30,AS,15:10:44,3451,upstream,13.8,60.2,1,,
2023,4/7/2023,15:00,Full,First 30,AS,15:16:02,5190,upstream,14.32,65,1,,
2023,4/7/2023,15:00,Full,First 30,AS,15:20:39,6720,upstream,4.68,65.7,1,,
2023,4/7/2023,15:00,Full,First 30,AS,15:22:14,7249,downstream,13.53,65.4,1,,
2023,4/7/2023,15:00,Full,First 30,AS,15:22:23,7298,downstream,8.25,64,1,,
2023,4/7/2023,15:00,Full,First 30,AS,15:24:07,7872,downstream,16.65,57.8,1,,
2023,4/7/2023,15:00,Full,First 30,AS,15:28:52,9460,upstream,12.93,71.8,1,,
2023,4/7/2023,15:30,Full,Second 30,AS,15:38:10,2714,downstream,11.75,55.7,1,,
2023,4/7/2023,15:30,Full,Second 30,AS,15:41:48,3927,upstream,5.48,50.5,1,,
2023,4/7/2023,15:30,Full,Second 30,AS,15:46:38,5530,upstream,4.89,75.1,1,,
2023,4/7/2023,15:30,Full,Second 30,AS,15:54:37,8182,upstream,4.92,62.9,1,,
2023,4/7/2023,15:30,Full,Second 30,AS,15:56:18,8748,upstream,7.85,60.8,1,,
2023,4/7/2023,16:00,Full,First 30,AS,16:04:19,1404,upstream,6.16,62.5,1,,
2023,4/7/2023,16:00,Full,First 30,AS,16:07:41,2521,upstream,10.37,75.8,1,,
2023,4/7/2023,16:00,Full,First 30,AS,16:09:39,3178,upstream,12.77,81.6,1,,
2023,4/7/2023,16:00,Full,First 30,AS,16:13:46,4548,upstream,9.74,69.3,1,,
2023,4/7/2023,16:00,Full,First 30,AS,16:13:51,4572,upstream,8.93,78,1,,
2023,4/7/2023,16:00,Full,First 30,AS,16:17:33,5807,upstream,12.74,64,1,,
2023,4/7/2023,16:30,Full,Second 30,AS,16:30:38,207,upstream,4.27,77.2,1,,
2023,4/7/2023,16:30,Full,Second 30,AS,16:30:40,219,upstream,4.39,62.1,1,,
2023,4/7/2023,16:30,Full,Second 30,AS,16:33:45,1240,upstream,4.83,66.7,1,,
2023,4/7/2023,16:30,Full,Second 30,AS,16:34:11,1385,upstream,4.27,64.1,1,,
2023,4/7/2023,16:30,Full,Second 30,AS,16:38:57,2969,downstream,15.15,69.5,1,,
2023,4/7/2023,16:30,Full,Second 30,AS,16:43:15,4396,downstream,5.8,73.8,1,,
2023,4/7/2023,16:30,Full,Second 30,AS,16:57:03,8979,downstream,11.46,67.6,1,,
2023,4/7/2023,17:00,Full,First 30,AS,17:03:45,1243,upstream,6.48,65.6,1,,
2023,4/7/2023,17:00,Full,First 30,AS,17:04:25,1462,downstream,9.58,53.9,1,,
2023,4/7/2023,17:00,Full,First 30,AS,17:15:42,5207,upstream,8.76,68.9,1,,
2023,4/7/2023,17:00,Full,First 30,AS,17:15:45,5225,upstream,8.43,74.8,1,,
2023,4/7/2023,17:00,Full,First 30,AS,17:19:01,6306,upstream,12.54,77.1,1,,
2023,4/7/2023,17:00,Full,First 30,AS,17:19:05,6330,upstream,8.69,68.2,1,,
2023,4/7/2023,17:30,Full,Second 30,AS,17:44:09,4479,downstream,11.32,75.8,1,,
2023,4/7/2023,17:30,Full,Second 30,AS,17:44:11,4487,downstream,10.28,58.7,1,,
2023,4/7/2023,17:30,Full,Second 30,AS,17:53:32,7532,downstream,10.44,68.3,1,,
2023,4/7/2023,18:00,Full,First 30,AS,18:07:51,2574,downstream,10.55,81.7,1,,
2023,4/7/2023,18:00,Full,First 30,AS,18:09:51,3236,upstream,12.16,81.9,1,,
2023,4/7/2023,18:30,Full,Second 30,AS,18:55:15,8393,upstream,7.13,62.5,1,,
2023,4/7/2023,18:30,Full,Second 30,AS,18:55:39,8523,upstream,7.81,71.6,1,,
2023,4/7/2023,19:00,Full,First 30,AS,No Fish,,,,,,,
2023,4/7/2023,19:30,Full,Second 30,AS,No Fish,,,,,,,
2023,4/7/2023,20:00,Full,First 30,AS,20:02:16,736,upstream,7.54,78,1,,
2023,4/7/2023,20:00,Full,First 30,AS,20:04:14,1393,upstream,10.19,89.8,1,,
2023,4/7/2023,20:00,Full,First 30,AS,20:13:28,4458,downstream,9.97,77.3,1,,
2023,4/7/2023,20:00,Full,First 30,AS,20:16:03,5311,upstream,6.51,64.4,1,,
2023,4/7/2023,20:00,Full,First 30,AS,20:16:07,5335,downstream,14.32,75.9,1,,
2023,4/7/2023,20:00,Full,First 30,AS,20:17:01,5630,upstream,9.71,78.3,1,,
2023,4/7/2023,20:00,Full,First 30,AS,20:20:37,6823,upstream,10.58,78.1,1,,
2023,4/7/2023,20:00,Full,First 30,AS,20:20:57,6930,upstream,10.84,69.6,1,,
2023,4/7/2023,20:00,Full,First 30,AS,20:25:17,8346,upstream,10.56,73.3,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:31:59,643,upstream,9.39,73,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:36:58,2297,downstream,11.43,75.4,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:37:21,2426,upstream,4.83,69.3,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:37:54,2610,upstream,7.54,61.6,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:39:39,3187,upstream,6.77,76.6,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:39:45,3220,upstream,8.13,68.5,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:40:10,3357,upstream,5.51,72.2,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:40:06,3335,downstream,16.29,66.9,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:40:45,3547,upstream,10.39,66.4,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:41:14,3699,upstream,9.67,78.1,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:41:47,3875,upstream,7.51,64,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:43:38,4407,upstream,5.76,46.7,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:46:08,5182,upstream,7.42,72.3,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:48:47,6028,upstream,4.7,54.5,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:49:09,6144,upstream,5.38,63.4,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:51:56,7040,upstream,7.64,67.6,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:54:14,7785,upstream,10.2,84.6,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:54:50,7980,downstream,5.1,65.1,1,,
2023,4/7/2023,20:30,Full,Second 30,AS,20:55:25,8173,downstream,6.1,38.3,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:01:40,517,upstream,6.99,60.2,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:04:41,1478,downstream,5.52,70.7,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:04:50,1526,upstream,5.71,64.6,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:05:07,1621,downstream,3.36,53.6,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:05:52,1862,downstream,15.93,74.1,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:06:13,1974,downstream,14.85,71.5,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:08:23,2673,upstream,19.34,72.9,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:08:34,2732,upstream,9.36,75.2,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:09:22,2993,downstream,6.18,69.7,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:09:50,3140,upstream,4.8,62.4,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:11:47,3776,upstream,14.37,66.2,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:18:21,5935,downstream,7.23,70.5,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:20:32,6657,upstream,7.16,62.9,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:22:27,7292,downstream,15.41,72.2,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:28:23,9262,upstream,6.65,84.1,1,,
2023,4/7/2023,21:00,Full,First 30,AS,21:29:18,9568,upstream,7.84,69,1,,
2023,4/7/2023,21:30,Full,Second 30,AS,21:45:50,5212,upstream,5.23,66.3,1,,
2023,4/7/2023,21:30,Full,Second 30,AS,21:51:07,6967,downstream,14.14,82.6,1,,
2023,4/7/2023,21:30,Full,Second 30,AS,21:52:46,7513,upstream,7.03,71.3,1,,
2023,4/7/2023,21:30,Full,Second 30,AS,21:59:54,9883,upstream,5.32,64.8,1,,
2023,4/7/2023,22:00,Full,First 30,AS,22:03:20,1101,upstream,8.72,73.9,1,,
2023,4/7/2023,22:00,Full,First 30,AS,22:10:28,3473,upstream,10.44,66.3,1,,
2023,4/7/2023,22:00,Full,First 30,AS,22:24:02,7989,downstream,10.39,66.4,1,,
2023,4/7/2023,22:00,Full,First 30,AS,22:28:30,9471,downstream,7.6,63.5,1,,
2023,4/7/2023,22:30,Full,Second 30,AS,22:39:08,3031,upstream,8.4,77.7,1,,
2023,4/7/2023,22:30,Full,Second 30,AS,22:40:18,3422,downstream,13.42,72.8,1,,
2023,4/7/2023,22:30,Full,Second 30,AS,22:40:14,3399,upstream,5.74,64.3,1,,
2023,4/7/2023,22:30,Full,Second 30,AS,22:45:30,5140,downstream,11.47,76.4,1,,
2023,4/7/2023,22:30,Full,Second 30,AS,22:47:22,5763,upstream,5.26,54.5,1,,
2023,4/7/2023,22:30,Full,Second 30,AS,22:55:47,8567,upstream,15.82,74.7,1,,
2023,4/7/2023,22:30,Full,Second 30,AS,22:58:15,9387,upstream,8.31,68.7,1,,
2023,4/7/2023,22:30,Full,Second 30,AS,22:59:51,9915,upstream,6.37,70.6,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:03:23,1116,downstream,10.17,55.8,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:05:30,1818,downstream,13.79,67.6,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:05:58,1975,downstream,13.08,67.3,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:06:50,2264,downstream,13.18,84.3,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:08:01,2656,downstream,19.07,78.2,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:08:44,2896,upstream,17.73,76.4,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:18:49,6243,downstream,9.07,79.9,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:21:12,7037,upstream,4.13,64.5,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:22:49,7563,upstream,13.79,72,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:23:00,7623,upstream,10.43,76.6,1,,
2023,4/7/2023,23:00,Full,First 30,AS,23:27:08,9004,downstream,11.02,71.9,1,,
2023,4/7/2023,23:30,Full,Second 30,AS,23:35:27,1796,upstream,15.58,66.2,1,,
2023,4/7/2023,23:30,Full,Second 30,AS,23:38:57,2956,upstream,5.42,73.5,1,,
2023,4/7/2023,23:30,Full,Second 30,AS,23:46:30,5459,downstream,5.97,73.6,1,,
2023,4/7/2023,23:30,Full,Second 30,AS,23:47:28,5771,upstream,12.53,72.7,1,,
2023,4/7/2023,23:30,Full,Second 30,AS,23:53:58,7924,upstream,7.2,71,1,,
2023,4/7/2023,23:30,Full,Second 30,AS,23:56:03,8607,upstream,15.02,74.6,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:00:35,189,upstream,6.74,69.6,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:02:19,756,upstream,7.29,64.4,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:04:04,1331,upstream,7.23,60.9,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:08:04,2651,downstream,14.85,54.7,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:20:32,6576,upstream,8.27,56.3,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:22:11,7098,downstream,14.54,65.5,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:22:05,7070,upstream,6.83,70.2,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:22:37,7239,upstream,10.57,55.1,1,,
2023,4/8/2023,0:00,Full,First 30,JE,0:26:54,8607,downstream,7.75,77.1,2,"Fish or object passes DS very quickly, difficult to determine with certainty that it is a fish",unclear. Keep c=2.
2023,4/8/2023,0:00,Full,First 30,JE,0:28:16,9052,downstream,13.37,63.4,1,,
2023,4/8/2023,0:30,Full,Second 30,JE,0:30:49,259,upstream,6.48,54.1,1,,
2023,4/8/2023,0:30,Full,Second 30,JE,0:31:08,348,downstream,7.95,65,1,,
2023,4/8/2023,0:30,Full,Second 30,JE,0:33:34,1056,upstream,7.47,60.9,1,,
2023,4/8/2023,0:30,Full,Second 30,JE,0:34:54,1473,downstream,10.6,58.4,1,,
2023,4/8/2023,0:30,Full,Second 30,JE,0:44:01,4411,downstream,8.06,82.4,2,Possible fish swims DS very quickly,unclear. Keep c=2.
2023,4/8/2023,1:00,Full,First 30,JE,1:08:45,2867,downstream,7.67,53.9,1,Possible fish swims DS very quickly,yes going ds. BC change to 1
2023,4/8/2023,1:00,Full,First 30,JE,1:09:53,3244,upstream,8.45,51,1,,
2023,4/8/2023,1:30,Full,Second 30,JE,1:35:58,1973,downstream,14.78,61.7,1,,
2023,4/8/2023,1:30,Full,Second 30,JE,1:38:16,2740,downstream,8.7,48.6,1,,
2023,4/8/2023,1:30,Full,Second 30,JE,1:38:19,2756,upstream,5.93,66.8,1,,
2023,4/8/2023,2:00,Full,First 30,JE,2:08:28,2813,upstream,6.96,66.9,1,,
2023,4/8/2023,2:00,Full,First 30,JE,2:11:56,3962,upstream,18.22,61.6,1,,
2023,4/8/2023,2:00,Full,First 30,JE,2:28:32,9470,upstream,19.03,70.5,1,,
2023,4/8/2023,2:00,Full,First 30,JE,2:33:33,1177,downstream,14.19,59.5,1,,
2023,4/8/2023,2:30,Full,Second 30,JE,2:49:13,6374,upstream,9.34,55,1,,
2023,4/8/2023,2:30,Full,Second 30,JE,2:57:36,9158,upstream,15.71,64,1,,
2023,4/8/2023,3:00,Full,First 30,JE,3:26:12,8668,upstream,12.13,70.1,1,,
2023,4/8/2023,3:30,Full,Second 30,JE,3:55:23,8202,downstream,11.09,65.5,1,,
2023,4/8/2023,4:00,Full,First 30,JE,4:13:53,4380,upstream,3.5,64.5,2,"Possible fish swims US very quickly, unable to obtain clear image",unclear. Keep c=2.
2023,4/8/2023,4:30,Full,Second 30,JE,4:35:48,1894,upstream,10.73,60.8,1,,
2023,4/8/2023,4:30,Full,Second 30,JE,4:44:09,4656,upstream,12.3,67.2,1,,
2023,4/8/2023,4:30,Full,Second 30,JE,4:46:14,5344,upstream,7.89,60.1,1,,
2023,4/8/2023,5:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,5:30,Full,Second 30,JE,5:39:59,3307,upstream,3.33,60.4,2,"Possible fish swims US very quickly, unable to obtain clear image",unclear. Keep c=2.
2023,4/8/2023,5:30,Full,Second 30,JE,5:48:32,6148,downstream,6.69,76,2,"Possible fish swims DS very quickly, unable to obtain clear image",unclear. Keep c=2.
2023,4/8/2023,5:30,Full,Second 30,JE,5:59:29,9787,downstream,10.75,69.3,1,,
2023,4/8/2023,5:30,Full,Second 30,JE,5:59:30,9793,downstream,10.69,67.6,1,,
2023,4/8/2023,6:00,Full,First 30,JE,6:07:13,2392,downstream,13.73,64,1,,
2023,4/8/2023,6:00,Full,First 30,JE,6:13:59,4639,upstream,14.8,59,1,"Fish goes in and out of focus of sonar, unable to tell if fish came from US or DS, fish appeared to be travelling US ",yes going us. BC change to 1
2023,4/8/2023,6:00,Full,First 30,JE,6:15:01,4984,upstream,14.71,55.2,1,,
2023,4/8/2023,6:00,Full,First 30,JE,6:15:02,4986,upstream,15.58,66.4,1,"Difficult to see fish from sonar image, appears to be travelling US and alongside with previous fish ",yes going us. BC change to 1
2023,4/8/2023,6:00,Full,First 30,JE,6:19:59,6628,downstream,10.41,69.3,1,,
2023,4/8/2023,6:00,Full,First 30,JE,6:20:45,6884,upstream,14.26,81.6,1,,
2023,4/8/2023,6:00,Full,First 30,JE,6:20:57,6949,upstream,13.09,55.4,1,,
2023,4/8/2023,6:00,Full,First 30,JE,6:23:05,7660,upstream,12.38,55.5,1,,
2023,4/8/2023,6:00,Full,First 30,JE,6:25:25,8433,downstream,6.98,70.5,2,"Possible fish swims DS very quickly, creating a lot of disturbance in the image ",unclear. Keep c=2.
2023,4/8/2023,6:30,Full,Second 30,JE,6:58:44,9517,upstream,3.51,70.8,2,Appears to be fish swimming US very quickly,unclear. Keep c=2.
2023,4/8/2023,7:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,7:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,8:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,8:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,9:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,9:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,10:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,10:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,11:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,11:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,12:00,Full,First 30,JE,12:22:36,7504,upstream,6.58,66.4,1,,
2023,4/8/2023,12:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,13:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,13:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,14:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,14:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,15:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,15:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,16:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,16:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,17:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,17:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,18:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/8/2023,18:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/8/2023,19:00,Full,First 30,JE,19:29:01,9624,upstream,15.62,78.2,1,,
2023,4/8/2023,19:30,Full,Second 30,JE,19:39:26,3118,downstream,5.9,80,2,Possible fish travelling DS very quickly ,unclear. Keep c=2.
2023,4/8/2023,20:00,Full,First 30,JE,20:12:27,3982,downstream,5.75,65.1,1,,
2023,4/8/2023,20:30,Full,Second 30,JE,20:50:54,6864,upstream,4.32,55.2,1,,
2023,4/8/2023,21:00,Full,First 30,JE,21:12:54,4279,downstream,18.32,60.6,1,"Fish appears to be travelling DS, goes in and out of focus, unable to see fish pass DS sonar boundary ",yes going ds. Something blocking lower beams of sonar. BC change to 1
2023,4/8/2023,21:00,Full,First 30,JE,21:16:36,5510,upstream,17.69,54.1,1,,
2023,4/8/2023,21:00,Full,First 30,JE,21:24:23,8097,upstream,5.92,60.6,1,,
2023,4/8/2023,21:00,Full,First 30,JE,21:28:33,9485,upstream,5.62,59,1,,
2023,4/8/2023,21:30,Full,Second 30,JE,21:39:48,3251,upstream,11.19,56.9,1,,
2023,4/8/2023,21:30,Full,Second 30,JE,21:40:36,3518,upstream,2.95,80.7,2,"Possible fish very close to sonar appears to be travelling upstream, difficult to obtain clear image",not a fish. Keep confidence = 2
2023,4/8/2023,21:30,Full,Second 30,JE,21:43:23,4447,upstream,4.27,62.4,1,,
