Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Frame,Direction,Range,Length,Confidence,Comments,BC comments QAQC
2023,4/7/2023,3:00,Full,First 30,JE,3:03:54,1274,downstream,10.29,75.3,1,,
2023,4/7/2023,3:00,Full,First 30,JE,3:19:49,6446,upstream,6.45,51.7,1,,
2023,4/7/2023,3:30,Full,Second 30,JE,3:33:02,1001,upstream,7.01,63.6,1,,
2023,4/7/2023,3:30,Full,Second 30,JE,3:40:32,3484,downstream,7.88,55.4,1,,
2023,4/7/2023,3:30,Full,Second 30,JE,3:50:00,6442,upstream,14.64,62,1,,
2023,4/7/2023,3:30,Full,Second 30,JE,3:53:49,7671,downstream,12.41,53,1,,
2023,4/7/2023,4:00,Full,First 30,JE,4:00:40,215,upstream,8.43,60,1,,
2023,4/7/2023,4:00,Full,First 30,JE,4:11:13,3506,upstream,9.16,73.5,1,,
2023,4/7/2023,4:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/7/2023,5:00,Full,First 30,JE,5:00:08,43,downstream,13.03,56.8,1,,
2023,4/7/2023,5:00,Full,First 30,JE,5:10:34,3480,upstream,14.38,62.1,1,,
2023,4/7/2023,5:00,Full,First 30,JE,5:22:38,7491,upstream,3.54,59.8,1,,
2023,4/7/2023,5:30,Full,Second 30,JE,5:31:02,337,upstream,8.86,50.9,1,,
2023,4/7/2023,5:30,Full,Second 30,JE,5:41:18,3752,downstream,10.56,51.4,1,,
2023,4/7/2023,5:30,Full,Second 30,JE,5:46:25,5459,upstream,7.03,56.6,1,,
2023,4/7/2023,5:30,Full,Second 30,JE,5:46:42,5553,upstream,6.42,49.6,1,,
2023,4/7/2023,5:30,Full,Second 30,JE,5:55:21,8427,upstream,7.67,57.4,1,,
2023,4/7/2023,5:30,Full,Second 30,JE,5:59:29,9800,downstream,11.02,63.4,1,"Fish appears to be travelling DS, goes in and out of focus from sonar",yes going ds. BC change to C=1. 
2023,4/7/2023,6:00,Full,First 30,JE,6:03:28,1143,upstream,7.06,57.8,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:03:51,1274,downstream,10.47,51.3,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:07:47,2584,upstream,14.36,74.6,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:07:51,2605,upstream,14.92,52.9,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:07:51,2608,upstream,14.68,55,1,past 3 fish travelling US together ,
2023,4/7/2023,6:00,Full,First 30,JE,6:10:31,3493,upstream,12.54,60.7,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:11:09,3703,upstream,12.54,68.7,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:15:28,5141,upstream,14.4,70.2,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:15:33,5172,upstream,12.33,65.8,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:15:58,5313,downstream,12.11,51.6,1,"Fish appears to be travelling DS, goes in and out of focus from sonar",yes going ds. BC change to C=1. 
2023,4/7/2023,6:00,Full,First 30,JE,6:19:27,6466,downstream,9.19,65.2,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:19:27,6471,downstream,9.33,63.3,1,"Fish travelling DS with previous fish recorded, does not show up on sonar until in the middle of image",yes going ds. BC change to C=1. 
2023,4/7/2023,6:00,Full,First 30,JE,6:21:12,7048,downstream,6.07,64.7,1,,
2023,4/7/2023,6:00,Full,First 30,JE,6:21:37,7186,upstream,5.93,50.4,1,Fish appears to be travelling US but goes in and out of focus,yes going us. BC change to C=1. 
2023,4/7/2023,6:30,Full,Second 30,JE,6:33:09,1042,upstream,8.12,59,1,Fish appears to be travelling US but goes in and out of focus,yes going us. BC change to C=1. 
2023,4/7/2023,6:30,Full,Second 30,JE,6:37:34,2503,downstream,10.69,55.7,1,,
2023,4/7/2023,6:30,Full,Second 30,JE,6:42:07,4020,upstream,12.48,69.8,1,,
2023,4/7/2023,6:30,Full,Second 30,JE,6:45:03,4992,upstream,10.69,64,1,Fish appears to be travelling US but goes in and out of focus,yes going us. BC change to C=1. 
2023,4/7/2023,6:30,Full,Second 30,JE,6:54:10,8020,upstream,3.46,60.6,1,,
2023,4/7/2023,6:30,Full,Second 30,JE,6:56:05,8655,upstream,12.61,55.1,1,,
2023,4/7/2023,6:30,Full,Second 30,JE,6:56:45,8878,upstream,13.91,72.9,1,,
2023,4/7/2023,7:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/7/2023,7:30,Full,Second 30,JE,7:45:41,5034,upstream,14.15,85.3,1,,
2023,4/7/2023,8:00,Full,First 30,JE,8:08:14,2605,downstream,4.93,66.9,2,"Fish appears to be travelling DS, very close to sonar, difficult to obtain clear image",unclear. Keep c=2.
2023,4/7/2023,8:00,Full,First 30,JE,8:19:53,6427,downstream,10.07,75.4,1,,
2023,4/7/2023,8:30,Full,Second 30,JE,8:37:47,2559,upstream,14.81,74.1,1,,
2023,4/7/2023,8:30,Full,Second 30,JE,8:45:44,5200,upstream,10.96,62.9,1,,
2023,4/7/2023,8:30,Full,Second 30,JE,8:45:49,5230,upstream,11.18,64.3,1,,
2023,4/7/2023,8:30,Full,Second 30,JE,8:46:39,5507,upstream,13.14,63.5,1,,
2023,4/7/2023,8:30,Full,Second 30,JE,8:52:04,7310,upstream,10.86,64.8,1,,
2023,4/7/2023,9:00,Full,First 30,JE,9:02:40,881,upstream,8.69,59.4,1,,
2023,4/7/2023,9:00,Full,First 30,JE,9:11:09,3706,upstream,14.75,63.9,1,,
2023,4/7/2023,9:00,Full,First 30,JE,9:15:18,5090,upstream,15.75,78,1,,
2023,4/7/2023,9:00,Full,First 30,JE,9:15:21,5107,upstream,13.99,71,1,,
2023,4/7/2023,9:00,Full,First 30,JE,9:21:12,7052,upstream,8.71,57.1,1,,
2023,4/7/2023,9:00,Full,First 30,JE,9:21:25,7128,upstream,12.35,62.9,1,,
2023,4/7/2023,9:00,Full,First 30,JE,9:21:27,7135,upstream,12.09,59.3,1,,
2023,4/7/2023,9:00,Full,First 30,JE,9:22:54,7623,upstream,8.92,58.7,1,,
2023,4/7/2023,9:30,Full,Second 30,JE,9:32:41,890,downstream,12.42,53,1,,
2023,4/7/2023,9:30,Full,Second 30,JE,9:38:44,2897,upstream,11.47,51.8,1,,
2023,4/7/2023,9:30,Full,Second 30,JE,9:40:35,3514,upstream,12.98,51,1,,
2023,4/7/2023,10:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/7/2023,10:30,Full,Second 30,JE,10:30:04,18,upstream,14.73,63.4,1,,
2023,4/7/2023,10:30,Full,Second 30,JE,10:54:41,8166,upstream,8.49,57.4,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:08:47,2903,downstream,13.05,58.9,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:10:57,3617,upstream,14.23,64,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:14:58,4859,upstream,6.94,63.3,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:14:58,4860,upstream,7.17,65.6,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:15:15,4950,upstream,13.01,55.6,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:17:25,5633,upstream,4.67,52.1,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:17:27,5642,upstream,4.98,68.1,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:18:45,6048,upstream,4.89,58.6,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:19:16,6213,upstream,9.2,59.2,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:19:43,6352,upstream,5.19,64.7,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:21:06,6795,upstream,10.52,63,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:24:15,7811,upstream,7.35,54.8,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:24:32,7902,upstream,14.13,63.6,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:29:04,9375,upstream,8.79,67.6,1,,
2023,4/7/2023,11:00,Full,First 30,JE,11:29:05,9379,upstream,7.63,68.6,1,,
2023,4/7/2023,11:30,Full,Second 30,JE,11:34:29,1483,downstream,11.13,68.4,1,,
2023,4/7/2023,11:30,Full,Second 30,JE,11:44:07,4537,upstream,4.83,60.8,1,,
2023,4/7/2023,11:30,Full,Second 30,JE,11:47:00,5441,upstream,12.54,61.2,1,,
2023,4/7/2023,12:00,Full,First 30,JE,12:08:52,2815,upstream,7.19,69.1,1,,
2023,4/7/2023,12:00,Full,First 30,JE,12:19:43,6362,upstream,8.69,62.5,1,,
2023,4/7/2023,12:00,Full,First 30,JE,12:23:08,7487,downstream,9.11,65,1,,
2023,4/7/2023,12:00,Full,First 30,JE,12:28:46,9359,upstream,6.7,62,1,,
2023,4/7/2023,12:00,Full,First 30,JE,12:29:46,9693,upstream,7.02,64.9,1,,
2023,4/7/2023,12:30,Full,Second 30,JE,12:34:48,1584,downstream,14.5,68,1,,
2023,4/7/2023,12:30,Full,Second 30,JE,12:53:03,7656,upstream,5.19,56,1,,
2023,4/7/2023,12:30,Full,Second 30,JE,12:53:42,7868,downstream,5.6,72.9,1,,
2023,4/7/2023,12:30,Full,Second 30,JE,12:55:20,8410,upstream,8.94,59.5,1,,
2023,4/7/2023,13:00,Full,First 30,JE,13:00:27,140,upstream,4.95,54.5,1,,
2023,4/7/2023,13:00,Full,First 30,JE,13:10:40,3531,upstream,11.13,58.5,1,,
2023,4/7/2023,13:00,Full,First 30,JE,13:11:06,3674,upstream,6.65,69.7,1,,
2023,4/7/2023,13:00,Full,First 30,JE,13:24:46,8222,upstream,7.2,64.6,1,,
2023,4/7/2023,13:30,Full,Second 30,JE,13:31:31,500,upstream,14.33,60.3,1,,
2023,4/7/2023,13:30,Full,Second 30,JE,13:31:43,564,upstream,14.06,70.7,1,,
2023,4/7/2023,13:30,Full,Second 30,JE,13:33:13,1065,downstream,12.59,58.2,1,,
2023,4/7/2023,13:30,Full,Second 30,JE,13:40:52,3606,upstream,12.4,56.3,1,,
2023,4/7/2023,14:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:31:46,580,upstream,9.01,70.8,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:34:53,1612,upstream,7.77,53.2,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:38:44,2878,upstream,5.39,59.4,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:40:52,3530,upstream,4.82,53,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:41:54,3834,upstream,6.69,61.1,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:41:54,3834,upstream,6.68,63.8,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:43:20,4280,downstream,11.48,59.9,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:43:21,4288,downstream,11.38,64.6,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:44:13,4563,upstream,7.75,59.3,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:46:12,5193,downstream,9.81,58.4,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:46:57,5433,downstream,9.78,66,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:47:06,5480,upstream,16.62,56.2,1,,
2023,4/7/2023,14:30,Full,Second 30,JE,14:59:39,9581,upstream,7.57,62.6,1,,
2023,4/7/2023,15:00,Full,First 30,JE,15:09:26,3025,upstream,6.6,50.2,1,,
2023,4/7/2023,15:00,Full,First 30,JE,15:10:36,3407,upstream,8.96,57.6,1,,
2023,4/7/2023,15:00,Full,First 30,JE,15:16:02,5190,upstream,14.33,57.7,1,,
2023,4/7/2023,15:00,Full,First 30,JE,15:20:37,6714,upstream,4.48,47.6,1,,
2023,4/7/2023,15:00,Full,First 30,JE,15:22:23,7297,downstream,8.29,52.8,1,,
2023,4/7/2023,15:00,Full,First 30,JE,15:28:52,9457,upstream,12.97,62.3,1,,
2023,4/7/2023,15:30,Full,Second 30,JE,15:41:48,3927,upstream,5.38,45.7,1,,
2023,4/7/2023,15:30,Full,Second 30,JE,15:46:38,5532,upstream,4.74,51.4,1,,
2023,4/7/2023,15:30,Full,Second 30,JE,15:54:37,8186,upstream,4.6,58.6,1,,
2023,4/7/2023,15:30,Full,Second 30,JE,15:55:16,8404,upstream,6.39,48.2,1,,
2023,4/7/2023,15:30,Full,Second 30,JE,15:56:20,8755,upstream,7.8,58.3,1,,
2023,4/7/2023,16:00,Full,First 30,JE,16:07:41,2521,upstream,10.32,67.7,1,,
2023,4/7/2023,16:00,Full,First 30,JE,16:09:38,3170,upstream,12.45,70.7,1,,
2023,4/7/2023,16:00,Full,First 30,JE,16:13:32,4581,upstream,9.09,58.5,1,,
2023,4/7/2023,16:00,Full,First 30,JE,16:13:52,4578,upstream,8.8,57.5,1,,
2023,4/7/2023,16:00,Full,First 30,JE,16:17:32,5801,upstream,12.67,62.3,1,,
2023,4/7/2023,16:30,Full,Second 30,JE,17:03:47,1253,upstream,6.5,63.9,1,,
2023,4/7/2023,17:00,Full,First 30,JE,17:15:41,5204,upstream,8.67,55.1,1,,
2023,4/7/2023,17:00,Full,First 30,JE,17:15:42,5209,upstream,8.37,70.1,1,,
2023,4/7/2023,17:00,Full,First 30,JE,17:19:02,6313,upstream,9.55,61.8,1,,
2023,4/7/2023,17:00,Full,First 30,JE,17:19:00,6303,upstream,12.56,67.7,1,,
2023,4/7/2023,17:30,Full,Second 30,JE,17:53:30,7521,downstream,12.19,49.9,1,,
2023,4/7/2023,18:00,Full,First 30,JE,18:07:51,2574,downstream,10.54,73.5,2,"Potential fish swims DS very quickly, do not obtain great image on sonar ","yes a fish, but ok to keep c=2 since tough to call"
2023,4/7/2023,18:00,Full,First 30,JE,18:09:52,3239,upstream,12.45,76.3,1,,
2023,4/7/2023,18:30,Full,Second 30,JE,18:55:14,8384,upstream,6.92,60.6,1,,
2023,4/7/2023,18:30,Full,Second 30,JE,18:55:41,8535,upstream,8.67,63,1,,
2023,4/7/2023,19:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/7/2023,19:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/7/2023,20:00,Full,First 30,JE,20:02:15,732,upstream,6.73,52.2,1,,
2023,4/7/2023,20:00,Full,First 30,JE,20:04:15,1402,upstream,10.88,82.5,1,,
2023,4/7/2023,20:00,Full,First 30,JE,20:16:03,5313,upstream,6.77,56.6,1,,
2023,4/7/2023,20:00,Full,First 30,JE,20:16:04,5315,upstream,14.26,70.1,1,,
2023,4/7/2023,20:00,Full,First 30,JE,20:16:58,5615,upstream,8.79,56.1,1,,
2023,4/7/2023,20:00,Full,First 30,JE,20:18:59,6283,downstream,10.38,70.4,1,Fish appears to be travelling DS going in and out of focus of sonar,yes going ds. BC change to C=1. 
2023,4/7/2023,20:00,Full,First 30,JE,20:20:37,6823,upstream,10.57,75.1,1,,
2023,4/7/2023,20:00,Full,First 30,JE,20:20:54,6917,upstream,10.9,62.3,1,,
2023,4/7/2023,20:00,Full,First 30,JE,20:25:08,8302,upstream,13.77,66.3,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:31:56,626,upstream,10.08,62.4,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:36:55,2281,downstream,11.92,66.3,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:37:21,2423,upstream,4.8,56.1,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:37:55,2612,upstream,7.54,50.3,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:38:48,2903,downstream,9.32,64.5,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:39:39,3187,upstream,6.929,71.9,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:39:42,3201,upstream,7.99,63.3,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:40:12,3371,upstream,6.31,58.3,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:40:44,3543,upstream,10.48,69.7,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:41:17,3715,upstream,10.51,80.8,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:41:49,3887,upstream,8.16,53.6,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:46:12,5205,upstream,8.57,70,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:48:51,6050,upstream,5.86,48.6,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:49:07,6135,upstream,5.12,56.3,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:51:58,7051,upstream,7.99,58.1,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:54:16,7798,upstream,10.87,67.3,1,,
2023,4/7/2023,20:30,Full,Second 30,JE,20:58:01,9026,upstream,4.98,57.4,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:01:38,506,upstream,6.76,59.6,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:04:40,1472,downstream,5.58,58.6,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:04:53,1543,upstream,6.92,61.9,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:05:52,1862,downstream,15.98,59.7,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:06:12,1968,downstream,14.89,53,1,"Fish appears to be travelling DS, does not come into focus until in the middle of sonar image ",yes going ds. BC change to C=1. 
2023,4/7/2023,21:00,Full,First 30,JE,21:08:21,2659,upstream,19.55,69.1,1,"Fish appears to be travelling US, does not come into focus until in the middle of sonar image ",yes going us. BC change to C=1. 
2023,4/7/2023,21:00,Full,First 30,JE,21:08:39,2759,upstream,10.85,67,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:09:23,2995,downstream,6.19,50.2,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:09:38,3074,upstream,6.31,62.8,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:11:41,3743,upstream,14.37,58.2,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:20:32,6653,upstream,7.07,66.4,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:22:27,7292,downstream,15.42,63.5,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:28:23,9264,upstream,6.87,71,1,,
2023,4/7/2023,21:00,Full,First 30,JE,21:29:21,9586,upstream,7.74,65,1,,
2023,4/7/2023,21:30,Full,Second 30,JE,21:45:49,5203,upstream,4.56,65.9,1,,
2023,4/7/2023,21:30,Full,Second 30,JE,21:51:07,6967,downstream,14.17,76.2,1,,
2023,4/7/2023,21:30,Full,Second 30,JE,21:52:44,7502,upstream,6.89,63,1,,
2023,4/7/2023,21:30,Full,Second 30,JE,21:59:55,9889,upstream,5.71,58.4,1,,
2023,4/7/2023,22:00,Full,First 30,JE,22:03:29,1150,upstream,10.09,54.8,1,,
2023,4/7/2023,22:00,Full,First 30,JE,22:10:30,3486,upstream,11.08,58,1,,
2023,4/7/2023,22:00,Full,First 30,JE,22:28:29,9467,downstream,7.63,68.5,1,,
2023,4/7/2023,22:30,Full,Second 30,JE,22:39:08,3031,upstream,8.46,72.2,1,,
2023,4/7/2023,22:30,Full,Second 30,JE,22:40:13,3394,upstream,5.58,60,1,,
2023,4/7/2023,22:30,Full,Second 30,JE,22:45:27,5128,downstream,12.19,63.9,1,,
2023,4/7/2023,22:30,Full,Second 30,JE,22:47:23,5769,upstream,5.74,52.3,1,,
2023,4/7/2023,22:30,Full,Second 30,JE,22:55:36,8506,upstream,14.05,65.8,1,,
2023,4/7/2023,22:30,Full,Second 30,JE,22:58:15,9385,upstream,8.35,59.6,1,,
2023,4/7/2023,22:30,Full,Second 30,JE,22:59:53,9923,upstream,6.45,53.7,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:05:30,1820,downstream,13.78,50.1,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:05:58,1975,downstream,13.13,62,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:06:47,2246,downstream,14.53,68.1,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:08:32,2832,upstream,15.15,59.6,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:13:27,4467,upstream,15.12,64.7,1,Fish appears likely travelling US but only comes into focus in the middle of sonar image ,yes going us. BC change to C=1. 
2023,4/7/2023,23:00,Full,First 30,JE,23:18:48,6235,downstream,9.33,80,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:21:16,7057,upstream,5.96,56,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:22:41,7521,upstream,14.01,70,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:23:00,7623,upstream,10.46,72.2,1,,
2023,4/7/2023,23:00,Full,First 30,JE,23:27:12,9024,downstream,10.11,62.8,1,,
2023,4/7/2023,23:30,Full,Second 30,JE,23:35:17,1741,upstream,14.88,64.9,1,,
2023,4/7/2023,23:30,Full,Second 30,JE,23:38:57,2955,upstream,5.44,66.9,1,,
2023,4/7/2023,23:30,Full,Second 30,JE,23:47:29,5778,upstream,12.55,55.3,1,,
2023,4/7/2023,23:30,Full,Second 30,JE,23:53:58,7925,upstream,7.25,63.5,1,,
2023,4/7/2023,23:30,Full,Second 30,JE,23:56:02,8602,upstream,15.05,64.5,1,,
2023,4/19/2023,0:00,Full,First 30,JE,0:18:07,3840,downstream,14.72,54.2,1,,
2023,4/19/2023,0:00,Full,First 30,JE,0:20:52,4438,downstream,12.24,68.9,1,,
2023,4/19/2023,0:00,Full,First 30,JE,0:21:54,4661,upstream,7.78,60.5,1,,
2023,4/19/2023,0:00,Full,First 30,JE,0:22:58,4882,upstream,3.9,60.5,1,,
2023,4/19/2023,0:30,Full,Second 30,JE,0:30:45,156,downstream,13.5,55.6,1,,
2023,4/19/2023,1:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,1:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,2:00,Full,First 30,JE,2:10:49,2292,downstream,13.62,63.4,1,,
2023,4/19/2023,2:00,Full,First 30,JE,2:22:23,4763,upstream,8.1,59.8,1,,
2023,4/19/2023,2:00,Full,First 30,JE,2:24:58,5289,upstream,6.26,70.4,1,,
2023,4/19/2023,2:30,Full,Second 30,JE,2:38:19,1756,upstream,5.67,61.9,1,,
2023,4/19/2023,2:30,Full,Second 30,JE,2:51:26,4520,downstream,10.55,63,1,,
2023,4/19/2023,2:30,Full,Second 30,JE,2:56:36,5633,upstream,15.49,79.2,1,,
2023,4/19/2023,3:00,Full,First 30,JE,3:05:39,1174,upstream,3.48,73.5,1,,
2023,4/19/2023,3:00,Full,First 30,JE,3:06:04,1267,downstream,11.32,66.1,1,,
2023,4/19/2023,3:00,Full,First 30,JE,3:10:18,2180,downstream,13.65,59,1,,
2023,4/19/2023,3:00,Full,First 30,JE,3:11:21,2397,upstream,10.17,57.8,1,,
2023,4/19/2023,3:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,4:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,4:30,Full,Second 30,JE,4:41:26,2420,upstream,3.46,81.9,2,Possible fish very close to sonar travelling US,not a fish. Keep confidence = 2
2023,4/19/2023,4:30,Full,Second 30,JE,4:47:48,3764,upstream,3.51,76,2,Possible fish very close to sonar travelling US,not a fish. Keep confidence = 2
2023,4/19/2023,5:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,5:30,Full,Second 30,JE,5:33:31,757,upstream,10.12,73.7,1,,
2023,4/19/2023,6:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,6:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,7:00,Full,First 30,JE,7:05:55,1232,downstream,7.11,75.8,2,,not a fish. Keep confidence = 2
2023,4/19/2023,7:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,8:00,Full,First 30,JE,8:06:04,1268,upstream,12.64,61.1,1,,
2023,4/19/2023,8:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,9:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,9:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,10:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,10:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,11:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,11:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,12:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,12:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,13:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,13:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,14:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,14:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,15:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,15:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,16:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,16:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,17:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,17:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,18:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,18:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,19:00,Full,First 30,JE,No Fish,,,,,,,
2023,4/19/2023,19:30,Full,Second 30,JE,No Fish,,,,,,,
2023,4/19/2023,20:00,Full,First 30,JE,20:21:44,4621,downstream,7.31,68.5,2,Possible fish travelling DS very quickly,not a fish. Keep confidence = 2
2023,4/19/2023,20:30,Full,Second 30,JE,20:35:53,1243,downstream,8.78,77.7,1,,
2023,4/19/2023,20:30,Full,Second 30,JE,20:35:53,1245,downstream,6.49,63.2,1,,
2023,4/19/2023,20:30,Full,Second 30,JE,20:41:24,2425,downstream,12.34,70,1,,
2023,4/19/2023,21:00,Full,First 30,JE,21:04:46,1008,downstream,10.85,67.1,1,,
2023,4/19/2023,21:00,Full,First 30,JE,21:11:29,2443,downstream,8.34,67,1,,
2023,4/19/2023,21:00,Full,First 30,JE,21:13:45,2904,downstream,10.5,60.8,1,,
2023,4/19/2023,21:00,Full,First 30,JE,21:15:06,3198,downstream,11.36,69.9,1,,
2023,4/19/2023,21:00,Full,First 30,JE,21:19:08,4072,upstream,11.25,65,1,,
2023,4/19/2023,21:30,Full,Second 30,JE,21:35:03,1058,downstream,14.54,74.1,1,,
2023,4/19/2023,21:30,Full,Second 30,JE,21:39:40,2053,upstream,15.08,60.6,1,,
2023,4/19/2023,21:30,Full,Second 30,JE,21:44:56,3159,upstream,8.08,77.5,1,,
2023,4/19/2023,21:30,Full,Second 30,JE,21:52:25,4744,downstream,9.55,70.6,1,,
2023,4/19/2023,21:30,Full,Second 30,JE,21:55:03,5318,upstream,5.54,63.3,1,,
2023,4/19/2023,21:30,Full,Second 30,JE,21:55:33,5427,upstream,10.86,76.5,1,,
2023,4/19/2023,22:00,Full,First 30,JE,22:02:34,540,downstream,11.33,60.7,1,,
2023,4/19/2023,22:00,Full,First 30,JE,22:05:39,1175,downstream,10.7,74.1,1,,
2023,4/19/2023,22:00,Full,First 30,JE,22:16:45,3548,downstream,7.39,52.7,1,,
2023,4/19/2023,22:00,Full,First 30,JE,22:24:10,5117,upstream,7.22,60.8,1,,
2023,4/19/2023,22:00,Full,First 30,JE,22:26:10,5544,downstream,12.71,78.4,1,,
2023,4/19/2023,22:00,Full,First 30,JE,22:28:22,5995,upstream,12.57,66.3,1,,
2023,4/19/2023,22:30,Full,Second 30,JE,22:32:02,423,upstream,7.65,80.9,1,,
