Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Behavior,Direction,Length,Frame,Range,Confidence,Comments
2018,4/5/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,67.2,4956,4.11,1,
2018,4/5/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,65.3,6150,7.11,1,
2018,4/5/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,54.4,6270,5.39,1,"measured with background, length could be greater than 54.4"
2018,4/5/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,84.3,6033,1.65,3,might not be a large fish
2018,4/5/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,67.2,6432,6.97,1,
2018,4/5/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,77.2,9454,11.02,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,67.1,358,2.69,1,"measured with backgrond, length difficult to obtain"
2018,4/5/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,82,423,6.85,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,81.8,531,8.65,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,71.3,2865,4.88,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,73.3,3588,4.44,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,82.3,5216,12.32,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,95.1,7179,8.8,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,86.2,7351,11,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,82.3,7914,10.74,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,81.4,7940,10.29,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,77.3,8669,7.6,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,77.5,9106,9.96,1,
2018,4/5/2018,21:00,Full,First 30,AS,21:00,down and up,milling,,,,,
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,upstream,upstream,71.7,1369,9.16,1,
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,downstream,downstream,72.2,1739,7.1,1,"moves down and holds here until 21:58, then continues down"
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,down and up,milling,,,,,
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,downstream,downstream,75.4,2798,5.81,1,
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,up and hold,holding,,,,,"moves up at 21:43, holds until next file at 22:02, then moves back down"
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,upstream,upstream,77.6,4898,3.26,1,
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,downstream,downstream,75,5705,4.55,1,
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,downstream,downstream,70.5,8596,4.47,1,
2018,4/5/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,77.2,347,7.15,1,
2018,4/5/2018,21:30,Full,Second 30,AS,21:30,hold and down,downstream,,,,,"moves up and holds at 21:43, moves back down here"
2018,4/5/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,72.9,817,4.53,1,
2018,4/5/2018,22:00,Full,First 30,AS,22:00,up and down,milling,,,,,
2018,4/5/2018,22:00,Full,First 30,AS,22:00,up and down,milling,,,,,
2018,4/5/2018,22:00,Full,First 30,AS,22:00,up and down,milling,,,,,
2018,4/5/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,83.4,1387,9.17,1,
2018,4/5/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,74.2,9007,4.32,1,
2018,4/5/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,75.2,8982,3.83,1,
2018,4/5/2018,22:30,Full,Second 30,AS,22:30,upstream,upstream,148.3,497,7.7,3,"looks like otter chasing a large fish, fun to watch. Marked for viewing pleasure only"
2018,4/5/2018,22:30,Full,Second 30,AS,22:30,downstream,downstream,77,2949,4.97,1,
2018,4/5/2018,22:30,Full,Second 30,AS,22:30,downstream,downstream,79.3,3356,4.95,1,"measured with background, poor image"
2018,4/5/2018,22:30,Full,Second 30,AS,22:30,upstream,upstream,86.5,6447,4.63,4,not a fish. Possibly beaver or otter? Marked for viewing pleasure only
2018,4/5/2018,22:30,Full,Second 30,AS,22:30,upstream,upstream,73.6,7359,4.84,1,
2018,4/5/2018,22:30,Full,Second 30,AS,22:30,down and up,milling,,,,,
2018,4/5/2018,22:30,Full,Second 30,AS,22:30,up and hold,holding,,,,,"at 22:57 moves up and holds, until 23:50 moves back down"
2018,4/5/2018,23:00,Full,First 30,AS,23:00,downstream,downstream,76,427,12.84,1,
2018,4/5/2018,23:00,Full,First 30,AS,23:00,downstream,downstream,88.1,1385,10.36,1,
2018,4/5/2018,23:00,Full,First 30,AS,23:00,upstream,upstream,72.2,3556,4.63,1,
2018,4/5/2018,23:30,Full,Second 30,AS,23:30,upstream,upstream,74.1,1914,6.81,1,
2018,4/5/2018,22:30,Full,Second 30,AS,22:30,hold and down,downstream,,,,,"at 22:57 moves up and holds, until 23:50 moves back down"
2018,4/5/2018,23:30,Full,Second 30,AS,23:30,downstream,downstream,73.7,2455,10.68,1,
2018,4/5/2018,23:30,Full,Second 30,AS,23:30,up and down,milling,,,,,
2018,4/5/2018,23:30,Full,Second 30,AS,23:30,upstream,upstream,63,6878,7.08,1,"moves up and holds here until 3:03AM the next day, then moves up"
2018,4/6/2018,0:00,Full,First 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,0:30,Full,Second 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,1:00,Full,First 30,AS,1:00,upstream,upstream,76.1,1839,4.52,1,
2018,4/6/2018,1:00,Full,First 30,AS,1:00,downstream,downstream,75.1,6643,8.24,1,
2018,4/6/2018,1:00,Full,First 30,AS,1:00,upstream,upstream,88.3,8398,3.38,1,
2018,4/6/2018,1:30,Full,Second 30,AS,1:30,upstream,upstream,70.5,2301,3.6,1,
2018,4/6/2018,1:30,Full,Second 30,AS,1:30,downstream,downstream,82.1,4888,10.45,1,
2018,4/6/2018,1:30,Full,Second 30,AS,1:30,upstream,upstream,80.7,8795,4.4,1,
2018,4/6/2018,2:00,Full,First 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,2:30,Full,Second 30,AS,2:30,upstream,upstream,63,2356,9.29,1,
2018,4/6/2018,3:00,Full,First 30,AS,3:00,upstream,upstream,70.7,5658,5,1,
2018,4/6/2018,3:00,Full,Second 30,AS,23:30,hold and up,upstream,63,6878,7.08,1,"moves up and held at 23:30 previous day, moves up here"
2018,4/6/2018,3:00,Full,First 30,AS,3:00,downstream,downstream,84.4,6769,6.39,1,
2018,4/6/2018,3:00,Full,First 30,AS,3:00,upstream,upstream,78.1,7385,4.2,1,
2018,4/6/2018,3:30,Full,Second 30,AS,3:30,upstream,upstream,46.4,5109,8.6,2,
2018,4/6/2018,4:00,Full,First 30,AS,4:00,downstream,downstream,82.3,4657,4.36,1,
2018,4/6/2018,4:30,Full,Second 30,AS,4:30,upstream,upstream,78.3,4208,7.29,1,
2018,4/6/2018,4:30,Full,Second 30,AS,4:30,downstream,downstream,78,4786,6.75,1,
2018,4/6/2018,4:30,Full,Second 30,AS,4:30,upstream,upstream,86,5991,6.85,1,
2018,4/6/2018,4:30,Full,Second 30,AS,4:30,downstream,downstream,75.2,7173,6.24,1,
2018,4/6/2018,5:00,Full,First 30,AS,5:00,upstream,upstream,85.8,3626,7.14,1,
2018,4/6/2018,5:30,Full,Second 30,AS,5:30,downstream,downstream,74.4,3253,4.9,1,
2018,4/6/2018,5:30,Full,Second 30,AS,5:30,upstream,upstream,72.6,5151,5.28,1,
2018,4/6/2018,5:30,Full,Second 30,AS,5:30,downstream,downstream,79.8,6435,12.26,1,
2018,4/6/2018,5:30,Full,Second 30,AS,5:30,upstream,upstream,78.5,7433,6.71,1,
2018,4/6/2018,5:30,Full,Second 30,AS,5:30,downstream,downstream,86.7,7613,12.15,1,
2018,4/6/2018,5:30,Full,Second 30,AS,5:30,upstream,upstream,81.6,8918,7.57,1,
2018,4/6/2018,5:30,Full,Second 30,AS,5:30,downstream,downstream,85.6,9510,8.82,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,82.6,1518,10.98,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,downstream,downstream,73.4,1642,9.07,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,downstream,downstream,76.2,1798,8.13,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,85.5,2639,7.77,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,69.8,2709,8.85,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,80.8,2761,3.95,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,80.4,2771,6.27,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,76.6,2794,7.5,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,downstream,downstream,73.5,3229,12.65,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,downstream,downstream,76.5,3246,12.27,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,76.6,3391,7.5,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,87.6,6176,12.67,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,72.7,6130,14.25,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,downstream,downstream,88.3,6977,12.89,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,downstream,downstream,81,7310,12.39,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,downstream,downstream,79.3,7430,13.77,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,74.9,7794,14.09,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,up and down,milling,,,,,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,downstream,downstream,72.4,8017,10.53,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,84.1,8111,11.82,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,upstream,upstream,72.4,8224,7.18,1,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,up and hold,holding,69,9394,10.97,1,fish moves up here then continues up and out of view at 6:30
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,upstream,upstream,78.5,901,9.35,1,
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,downstream,downstream,70.3,3186,13.41,1,
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,upstream,upstream,83.5,4417,12.17,1,
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,upstream,upstream,83.8,4860,12.33,1,
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,up and down,milling,,,,,
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,up and down,milling,,,,,
2018,4/6/2018,6:00,Full,First 30,AS,6:00,hold and up,upstream,69,9394,10.97,1,"fish held since previous file, moves up here"
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,upstream,upstream,78.1,5817,13.83,1,
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,downstream,downstream,78.1,8192,13.53,1,
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,downstream,downstream,75.5,8225,13.49,1,
2018,4/6/2018,6:30,Full,Second 30,AS,6:30,upstream,upstream,75.5,8385,12.99,1,
2018,4/6/2018,7:00,Full,First 30,AS,7:00,downstream,downstream,77.8,5102,12.96,1,
2018,4/6/2018,7:00,Full,First 30,AS,7:00,upstream,upstream,71.3,5542,13.38,1,
2018,4/6/2018,7:00,Full,First 30,AS,7:00,upstream,upstream,81.4,6695,13.52,1,
2018,4/6/2018,7:00,Full,First 30,AS,7:00,downstream,downstream,93,8446,12.56,1,
2018,4/6/2018,7:00,Full,First 30,AS,7:00,upstream,upstream,92.7,8964,13.18,1,
2018,4/6/2018,7:00,Full,First 30,AS,7:00,down and up,milling,,,,,
2018,4/6/2018,7:30,Full,Second 30,AS,7:30,downstream,downstream,81.3,843,14.02,1,
2018,4/6/2018,7:30,Full,Second 30,AS,7:30,downstream,downstream,69,849,14.06,1,
2018,4/6/2018,7:30,Full,Second 30,AS,7:30,downstream,downstream,86.7,868,13.48,1,
2018,4/6/2018,7:30,Full,Second 30,AS,7:30,downstream,downstream,73.2,3745,13.14,1,
2018,4/6/2018,7:30,Full,Second 30,AS,7:30,upstream,upstream,78.4,7592,12.67,1,
2018,4/6/2018,7:30,Full,Second 30,AS,7:30,upstream,upstream,77.5,7679,13.72,1,
2018,4/6/2018,7:30,Full,Second 30,AS,7:30,upstream,upstream,78.1,7903,13.66,1,
2018,4/6/2018,7:30,Full,Second 30,AS,7:30,upstream,upstream,87.2,9320,12.85,1,
2018,4/6/2018,8:00,Full,First 30,AS,8:00,downstream,downstream,86.7,428,12.88,1,
2018,4/6/2018,8:00,Full,First 30,AS,8:00,downstream,downstream,81,2848,13.2,1,
2018,4/6/2018,8:00,Full,First 30,AS,8:00,upstream,upstream,78.9,3402,13.54,1,
2018,4/6/2018,8:00,Full,First 30,AS,8:00,downstream,downstream,73.7,3711,13.4,1,
2018,4/6/2018,8:00,Full,First 30,AS,8:00,downstream,downstream,84.1,3762,12.7,1,
2018,4/6/2018,8:00,Full,First 30,AS,8:00,upstream,upstream,83.3,4237,13.67,1,
2018,4/6/2018,8:30,Full,Second 30,AS,8:30,upstream,upstream,69.5,8514,13.52,1,
2018,4/6/2018,9:00,Full,First 30,AS,9:00,downstream,downstream,75.8,2,12.6,1,
2018,4/6/2018,9:30,Full,Second 30,AS,9:30,downstream,downstream,88.8,1893,8.06,1,
2018,4/6/2018,9:30,Full,Second 30,AS,9:30,upstream,upstream,78.7,1940,13.71,1,
2018,4/6/2018,9:30,Full,Second 30,AS,9:30,downstream,downstream,70.9,2846,14.23,1,
2018,4/6/2018,9:30,Full,Second 30,AS,9:30,upstream,upstream,72.6,6943,14,1,
2018,4/6/2018,10:00,Full,First 30,AS,10:00,upstream,upstream,83.7,5737,10.94,1,
2018,4/6/2018,10:30,Full,Second 30,AS,10:30,downstream,downstream,75,473,8.25,1,
2018,4/6/2018,10:30,Full,Second 30,AS,10:30,upstream,upstream,81.8,5127,10.54,1,
2018,4/6/2018,10:30,Full,Second 30,AS,10:30,downstream,downstream,84.2,5645,11.86,1,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,down and up,milling,,,,,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,down and up,milling,,,,,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,down and up,milling,,,,,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,downstream,downstream,87.4,4527,12.12,1,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,upstream,upstream,78.3,4664,9.01,1,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,downstream,downstream,78.9,4757,11.79,1,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,upstream,upstream,73.9,6224,6.83,1,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,downstream,downstream,80.5,7627,8.02,1,
2018,4/6/2018,11:00,Full,First 30,AS,11:00,down and up,milling,,,,,
2018,4/6/2018,11:30,Full,Second 30,AS,11:30,downstream,downstream,55.9,869,4.86,2,fish?
2018,4/6/2018,12:00,Full,First 30,AS,12:00,downstream,downstream,89,4461,12.79,1,
2018,4/6/2018,12:00,Full,First 30,AS,12:00,downstream,downstream,89.6,4469,13.71,1,
2018,4/6/2018,12:00,Full,First 30,AS,12:00,upstream,upstream,82,6685,11.87,1,
2018,4/6/2018,12:30,Full,Second 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,13:00,Full,First 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,13:30,Full,Second 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,14:00,Full,First 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,14:30,Full,Second 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,15:00,Full,First 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,15:30,Full,Second 30,AS,No fish,,,,No fish,,,
2018,4/6/2018,16:00,Full,First 30,AS,16:00,upstream,upstream,71.9,3042,10.65,1,
2018,4/6/2018,16:00,Full,First 30,AS,16:00,down and up,milling,,,,,
2018,4/6/2018,16:00,Full,First 30,AS,16:00,down and up,milling,,,,,
2018,4/6/2018,16:00,Full,First 30,AS,16:00,downstream,downstream,78.3,7087,11.36,1,
2018,4/6/2018,16:30,Full,Second 30,AS,16:30,upstream,upstream,87.1,6951,12.46,1,
2018,4/6/2018,16:30,Full,Second 30,AS,16:30,upstream,upstream,74.2,7803,7.55,1,
2018,4/6/2018,16:30,Full,Second 30,AS,16:30,downstream,downstream,84.1,8515,12.23,1,
2018,4/6/2018,16:30,Full,Second 30,AS,16:30,down and up,milling,,,,,
2018,4/6/2018,16:30,Full,Second 30,AS,16:30,downstream,downstream,82.8,8910,11.43,1,
2018,4/6/2018,16:30,Full,Second 30,AS,16:30,downstream,downstream,90,8915,11.72,1,
2018,4/6/2018,17:00,Full,First 30,AS,17:00,upstream,upstream,87.8,255,12.26,1,
2018,4/6/2018,17:00,Full,First 30,AS,17:00,upstream,upstream,84.5,4815,12.82,1,
2018,4/6/2018,17:30,Full,Second 30,AS,17:30,upstream,upstream,85.4,418,7.74,1,
2018,4/6/2018,17:30,Full,Second 30,AS,17:30,downstream,downstream,71.8,4179,13.39,1,
2018,4/6/2018,17:30,Full,Second 30,AS,17:30,downstream,downstream,71.2,4210,13.6,1,
2018,4/6/2018,17:30,Full,Second 30,AS,17:30,upstream,upstream,74.1,4281,14.02,1,
2018,4/6/2018,17:30,Full,Second 30,AS,17:30,downstream,downstream,87.6,4799,11.08,1,
2018,4/6/2018,18:00,Full,First 30,AS,18:00,upstream,upstream,88.7,987,12.1,1,
2018,4/6/2018,18:00,Full,First 30,AS,18:00,upstream,upstream,75.4,3403,6.71,1,
2018,4/6/2018,18:00,Full,First 30,AS,18:00,upstream,upstream,88.1,4689,11.08,1,
2018,4/6/2018,18:00,Full,First 30,AS,18:00,downstream,downstream,88.5,5387,11.51,1,
2018,4/6/2018,18:30,Full,Second 30,AS,18:30,upstream,upstream,89.5,5315,11.31,1,
2018,4/6/2018,19:00,Full,First 30,AS,19:00,upstream,upstream,76.5,1870,9.35,1,
2018,4/6/2018,19:00,Full,First 30,AS,19:00,downstream,downstream,75.8,2186,9.88,1,
2018,4/6/2018,19:00,Full,First 30,AS,19:00,upstream,upstream,81.9,7370,7.93,1,
2018,4/6/2018,19:30,Full,Second 30,AS,19:30,upstream,upstream,71.7,8725,7.67,1,
2018,4/6/2018,19:30,Full,Second 30,AS,19:30,downstream,downstream,70.4,9242,8.32,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,74.9,49,7.96,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,84.7,53,7.59,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,89.7,131,11.76,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,75.2,497,12.79,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,73.7,865,7.99,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,82.3,870,7.86,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,82.3,2382,7.29,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,70.3,2803,4.15,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,71.1,2810,4.63,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,81.3,3232,13.33,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,up and down,milling,,,,,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,up and down,milling,,,,,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,72.8,6429,4.74,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,75.3,7043,9.21,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,75.1,7057,5.04,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,65.9,7049,8.09,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,down and up,milling,,,,,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,64.4,7359,3.79,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,74.2,7372,3.47,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,85,7382,4.91,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,72.3,7503,4.4,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,72.1,8024,4.18,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,77.9,8026,4.27,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,68.1,8034,5.12,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,75,8032,4.06,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,85.4,8038,4.41,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,70.3,9051,8.65,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,70.9,9072,11.03,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,91.5,9054,8.62,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,downstream,downstream,79.2,9054,7.31,1,
2018,4/6/2018,20:00,Full,First 30,AS,20:00,upstream,upstream,77.6,9298,4.71,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,74.2,851,3.98,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,86.5,1304,4.63,1,"measured with background, image is poor."
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,74.6,2193,6.26,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,75.8,3038,4.18,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,74.5,4622,11.01,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,77.3,6442,7.31,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,72,6822,5.63,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,down and up,milling,,,,,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,down and up,milling,,,,,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,75.7,7102,12.02,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,71.2,7447,5.27,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,79.3,8023,4.13,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,73.5,8417,3.72,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,downstream,downstream,72.5,8531,4.15,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,upstream,upstream,76.5,8735,3.17,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,up and hold,holding,77.5,9259,3.96,1,"fish moves up here, then continues up and out of view next file at 21:01"
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,76.4,102,4.16,1,
2018,4/6/2018,20:30,Full,Second 30,AS,20:30,hold and up,upstream,77.5,9259,3.96,1,"was holding in previous file, moves up here"
2018,4/6/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,77.1,2744,4.19,1,"measured with background, poor image"
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,82,3595,7.39,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,77.9,4158,5.49,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,77.4,4527,4.51,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,80.6,4490,9.06,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,67.3,5064,5.12,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,73.5,5271,11.74,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,75.5,6144,4.64,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,68.7,6558,6.55,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,74.1,8363,8.02,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,downstream,downstream,63,8905,4.49,1,
2018,4/6/2018,21:00,Full,First 30,AS,21:00,upstream,upstream,85.5,9076,5.31,1,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,upstream,upstream,70.5,1212,5.19,1,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,upstream,upstream,77,2890,6.58,1,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,up and down,milling,,,,,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,up and down,milling,,,,,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,upstream,upstream,78.4,5536,7.27,1,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,up and down,milling,,,,,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,up and down,milling,,,,,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,downstream,downstream,79.6,6507,4.24,1,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,upstream,upstream,67.2,7061,3.01,1,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,up and down,milling,,,,,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,up and down,milling,,,,,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,upstream,upstream,73.4,8320,5.31,1,
2018,4/6/2018,21:30,Full,Second 30,AS,21:30,upstream,upstream,87.5,9090,12.53,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,81.7,984,5.44,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,80.3,997,5.04,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,77.4,2507,4.45,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,downstream,downstream,83,3270,11.17,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,84.4,3268,7.69,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,downstream,downstream,78.6,3950,4.51,1,"measured with background, poor image"
2018,4/6/2018,22:00,Full,First 30,AS,22:00,downstream,downstream,65.7,4486,14.63,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,76.4,5293,7.1,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,77.2,5310,5.77,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,77.3,6231,8.14,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,upstream,upstream,77.1,6729,7.41,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,downstream,downstream,84.6,7551,10.64,1,
2018,4/6/2018,22:00,Full,First 30,AS,22:00,downstream,downstream,83.4,8624,4.81,1,
2018,4/6/2018,22:30,Full,Second 30,AS,22:30,downstream,downstream,86.6,2477,11.57,1,
2018,4/6/2018,22:30,Full,Second 30,AS,22:30,upstream,upstream,74.6,4916,3.78,1,
2018,4/6/2018,22:30,Full,Second 30,AS,22:30,upstream,upstream,84.1,5214,6.57,1,
